,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
97764,39.5185,-122.8236,365.2,1.1,1.1,2018-08-22,603,Terra,MODIS,100,6.2,292.7,123.2,N,0
98062,39.5147,-122.6893,325.9,1.0,1.0,2018-08-22,1015,Aqua,MODIS,100,6.2,290.3,24.4,N,0
98063,39.5296,-122.6669,353.6,1.0,1.0,2018-08-22,1015,Aqua,MODIS,100,6.2,293.2,71.2,N,0
98064,39.5164,-122.7008,328.0,1.0,1.0,2018-08-22,1015,Aqua,MODIS,100,6.2,291.2,26.3,N,0
98065,39.4879,-122.7556,318.9,1.0,1.0,2018-08-22,1015,Aqua,MODIS,98,6.2,290.9,16.9,N,0
98066,39.5231,-122.8061,351.9,1.0,1.0,2018-08-22,1015,Aqua,MODIS,100,6.2,293.8,67.5,N,0
98069,39.5248,-122.8175,356.1,1.0,1.0,2018-08-22,1015,Aqua,MODIS,100,6.2,293.3,77.4,N,0
98072,39.5219,-122.6757,328.1,1.0,1.0,2018-08-22,1015,Aqua,MODIS,100,6.2,290.9,27.1,N,0
98073,39.5265,-122.8289,338.7,1.0,1.0,2018-08-22,1015,Aqua,MODIS,100,6.2,291.2,42.5,N,0
98076,39.5093,-122.7146,329.7,1.0,1.0,2018-08-22,1015,Aqua,MODIS,100,6.2,289.2,28.2,N,0
98077,39.5196,-122.7832,339.9,1.0,1.0,2018-08-22,1015,Aqua,MODIS,100,6.2,291.1,43.7,N,0
98078,39.5213,-122.7947,342.8,1.0,1.0,2018-08-22,1015,Aqua,MODIS,100,6.2,291.1,49.3,N,0
98079,39.4896,-122.76700000000001,328.3,1.0,1.0,2018-08-22,1015,Aqua,MODIS,100,6.2,291.6,26.8,N,0
98082,39.5128,-122.7375,321.3,1.0,1.0,2018-08-22,1015,Aqua,MODIS,98,6.2,288.8,19.0,N,0
98083,39.5145,-122.749,343.9,1.0,1.0,2018-08-22,1015,Aqua,MODIS,100,6.2,291.3,50.8,N,0
98084,39.4898,-122.7075,328.8,1.0,1.0,2018-08-22,1015,Aqua,MODIS,100,6.2,289.8,27.2,N,0
98085,39.5159,-122.8196,357.6,1.0,1.0,2018-08-22,1015,Aqua,MODIS,100,6.2,292.8,80.8,N,0
98086,39.5176,-122.8311,420.3,1.0,1.0,2018-08-22,1015,Aqua,MODIS,100,6.2,303.6,399.6,N,0
98087,39.5193,-122.8425,369.6,1.0,1.0,2018-08-22,1015,Aqua,MODIS,100,6.2,291.7,116.6,N,0
98088,39.5142,-122.8082,327.4,1.0,1.0,2018-08-22,1015,Aqua,MODIS,100,6.2,289.6,26.2,N,0
98089,39.509,-122.774,329.9,1.0,1.0,2018-08-22,1015,Aqua,MODIS,100,6.2,290.3,28.1,N,0
98090,39.5108,-122.7854,360.6,1.0,1.0,2018-08-22,1015,Aqua,MODIS,100,6.2,293.5,87.7,N,0
98091,39.5125,-122.7968,327.3,1.0,1.0,2018-08-22,1015,Aqua,MODIS,100,6.2,289.6,25.8,N,0
98092,39.4767,-122.8648,346.6,1.0,1.0,2018-08-22,1015,Aqua,MODIS,100,6.2,293.9,55.7,N,0
98093,39.4416,-122.7611,323.3,1.0,1.0,2018-08-22,1015,Aqua,MODIS,100,6.2,286.2,23.2,N,0
98095,39.4597,-122.6908,321.8,1.0,1.0,2018-08-22,1015,Aqua,MODIS,100,6.2,290.6,19.9,N,0
98100,39.4509,-122.6933,322.2,1.0,1.0,2018-08-22,1015,Aqua,MODIS,92,6.2,288.9,20.2,N,0
98102,39.4438,-122.70700000000001,333.4,1.0,1.0,2018-08-22,1015,Aqua,MODIS,100,6.2,288.4,33.9,N,0
98454,39.428000000000004,-122.7029,350.6,1.0,1.0,2018-08-22,2120,Aqua,MODIS,95,6.2,306.4,54.6,D,0
98463,39.4383,-122.7583,352.7,1.0,1.0,2018-08-22,2120,Aqua,MODIS,96,6.2,304.8,56.7,D,0
98474,39.4353,-122.7164,351.1,1.0,1.0,2018-08-22,2120,Aqua,MODIS,95,6.2,304.8,54.1,D,0
98488,39.4347,-122.9114,358.6,1.0,1.0,2018-08-22,2120,Aqua,MODIS,99,6.2,303.2,70.4,D,0
98489,39.4367,-122.7697,345.6,1.0,1.0,2018-08-22,2120,Aqua,MODIS,92,6.2,304.6,43.1,D,0
98539,39.4696,-122.8606,367.3,1.0,1.0,2018-08-22,2120,Aqua,MODIS,100,6.2,304.3,98.7,D,0
98543,39.4731,-122.7073,343.3,1.0,1.0,2018-08-22,2120,Aqua,MODIS,91,6.2,301.8,40.7,D,0
98545,39.4673,-122.8126,363.9,1.0,1.0,2018-08-22,2120,Aqua,MODIS,100,6.2,305.4,88.7,D,0
98546,39.4762,-122.8147,434.6,1.0,1.0,2018-08-22,2120,Aqua,MODIS,100,6.2,321.2,524.2,D,0
98548,39.5086,-122.7159,348.7,1.0,1.0,2018-08-22,2120,Aqua,MODIS,94,6.2,300.6,53.9,D,0
98551,39.4778,-122.8033,366.2,1.0,1.0,2018-08-22,2120,Aqua,MODIS,100,6.2,304.2,95.5,D,0
98552,39.4827,-122.7689,365.2,1.0,1.0,2018-08-22,2120,Aqua,MODIS,100,6.2,305.6,92.3,D,0
98553,39.4843,-122.7575,378.6,1.0,1.0,2018-08-22,2120,Aqua,MODIS,100,6.2,306.4,138.3,D,0
98557,39.4932,-122.7596,352.6,1.0,1.0,2018-08-22,2120,Aqua,MODIS,96,6.2,296.0,58.5,D,0
98558,39.468,-122.87200000000001,367.6,1.0,1.0,2018-08-22,2120,Aqua,MODIS,100,6.2,305.7,100.0,D,0
98560,39.5119,-122.6929,344.7,1.0,1.0,2018-08-22,2120,Aqua,MODIS,92,6.2,304.1,45.5,D,0
98561,39.5135,-122.6815,355.2,1.0,1.0,2018-08-22,2120,Aqua,MODIS,97,6.2,303.4,68.4,D,0
98566,39.5037,-122.7503,344.9,1.0,1.0,2018-08-22,2120,Aqua,MODIS,92,6.2,297.2,46.8,D,0
98571,39.524,-122.6722,355.6,1.0,1.0,2018-08-22,2120,Aqua,MODIS,98,6.2,302.9,71.0,D,0
98573,39.5084,-122.8462,345.5,1.0,1.0,2018-08-22,2120,Aqua,MODIS,92,6.2,296.5,48.8,D,0
98575,39.5077,-122.7868,347.5,1.0,1.0,2018-08-22,2120,Aqua,MODIS,93,6.2,295.9,52.5,D,0
98578,39.51,-122.8348,427.0,1.0,1.0,2018-08-22,2120,Aqua,MODIS,100,6.2,308.1,452.0,D,0
98579,39.5149,-122.8004,352.8,1.0,1.0,2018-08-22,2120,Aqua,MODIS,96,6.2,296.9,63.3,D,0
98580,39.5117,-122.8233,357.0,1.0,1.0,2018-08-22,2120,Aqua,MODIS,98,6.2,299.3,74.0,D,0
98581,39.5133,-122.8118,366.3,1.0,1.0,2018-08-22,2120,Aqua,MODIS,100,6.2,299.9,99.5,D,0
98963,39.5263,-122.6618,319.5,2.1,1.4,2018-08-23,645,Terra,MODIS,99,6.2,289.6,52.7,N,0
98965,39.4882,-122.8235,328.9,2.1,1.4,2018-08-23,645,Terra,MODIS,100,6.2,289.9,79.5,N,0
98968,39.4723,-122.8648,332.2,2.1,1.4,2018-08-23,645,Terra,MODIS,100,6.2,292.0,94.9,N,0
98969,39.4742,-122.84,321.8,2.1,1.4,2018-08-23,645,Terra,MODIS,100,6.2,290.6,59.7,N,0
98970,39.4848,-122.8675,330.1,2.1,1.4,2018-08-23,645,Terra,MODIS,100,6.2,290.0,86.3,N,0
98971,39.4866,-122.8439,324.6,2.1,1.4,2018-08-23,645,Terra,MODIS,100,6.2,289.9,65.8,N,0
98975,39.5268,-122.6552,316.6,2.1,1.4,2018-08-23,645,Terra,MODIS,93,6.2,289.9,44.6,N,0
98977,39.5121,-122.6792,319.8,2.1,1.4,2018-08-23,645,Terra,MODIS,99,6.2,290.1,53.3,N,0
98979,39.4336,-122.6985,320.6,2.1,1.4,2018-08-23,645,Terra,MODIS,100,6.2,288.0,55.9,N,0
99160,39.5228,-122.6209,318.2,4.6,2.0,2018-08-23,920,Aqua,MODIS,96,6.2,289.2,156.6,N,0
99161,39.5222,-122.6544,319.0,4.6,2.0,2018-08-23,920,Aqua,MODIS,98,6.2,288.3,159.9,N,0
99162,39.524,-122.6605,320.3,4.6,2.0,2018-08-23,920,Aqua,MODIS,100,6.2,287.9,175.0,N,0
99617,39.4597,-122.6953,360.9,1.5,1.2,2018-08-23,1846,Terra,MODIS,100,6.2,301.5,150.5,D,0
99620,39.4735,-122.7047,438.0,1.6,1.2,2018-08-23,1846,Terra,MODIS,100,6.2,315.0,1069.7,D,0
99634,39.4707,-122.6943,428.3,1.5,1.2,2018-08-23,1846,Terra,MODIS,100,6.2,318.0,873.7,D,0
99635,39.4724,-122.7107,406.8,1.6,1.2,2018-08-23,1846,Terra,MODIS,100,6.2,305.5,547.2,D,0
99638,39.4719,-122.6883,401.7,1.5,1.2,2018-08-23,1846,Terra,MODIS,100,6.2,312.4,485.3,D,0
99669,39.4627,-122.7232,344.1,4.5,2.0,2018-08-23,2025,Aqua,MODIS,90,6.2,295.6,400.3,D,0
99905,39.5152,-122.6703,331.6,1.6,1.2,2018-08-24,550,Terra,MODIS,100,6.2,292.5,60.5,N,0
99906,39.5183,-122.6545,332.1,1.6,1.2,2018-08-24,550,Terra,MODIS,100,6.2,292.0,60.3,N,0
99923,39.3803,-122.6452,316.5,1.6,1.2,2018-08-24,550,Terra,MODIS,93,6.2,291.5,28.2,N,0
99924,39.4643,-122.6944,337.8,1.6,1.2,2018-08-24,550,Terra,MODIS,100,6.2,292.7,76.7,N,0
99928,39.4753,-122.6971,317.6,1.6,1.2,2018-08-24,550,Terra,MODIS,95,6.2,291.1,29.9,N,0
99930,39.5062,-122.5983,319.7,1.6,1.2,2018-08-24,550,Terra,MODIS,99,6.2,291.8,34.1,N,0
99931,39.5254,-122.6268,353.0,1.6,1.2,2018-08-24,550,Terra,MODIS,100,6.2,293.1,134.8,N,0
99933,39.5215,-122.63799999999999,377.3,1.6,1.2,2018-08-24,550,Terra,MODIS,100,6.2,295.3,277.4,N,0
99935,39.5246,-122.6217,340.8,1.6,1.2,2018-08-24,550,Terra,MODIS,100,6.2,292.0,86.5,N,0
99943,39.4941,-122.838,354.0,1.6,1.3,2018-08-24,550,Terra,MODIS,100,6.2,292.1,142.8,N,0
99946,39.5222,-122.64299999999999,358.3,1.6,1.2,2018-08-24,550,Terra,MODIS,100,6.2,293.9,160.3,N,0
99948,39.5189,-122.6595,323.3,1.6,1.2,2018-08-24,550,Terra,MODIS,100,6.2,291.9,40.4,N,0
99949,39.5087,-122.7103,317.9,1.6,1.2,2018-08-24,550,Terra,MODIS,92,6.2,289.3,31.6,N,0
99950,39.5157,-122.6752,327.8,1.6,1.2,2018-08-24,550,Terra,MODIS,100,6.2,291.4,51.6,N,0
99952,39.4974,-122.8242,321.0,1.6,1.3,2018-08-24,550,Terra,MODIS,100,6.2,288.6,35.8,N,0
99954,39.4934,-122.8442,350.3,1.6,1.3,2018-08-24,550,Terra,MODIS,100,6.2,291.9,127.9,N,0
100290,39.4943,-122.7486,316.3,1.1,1.1,2018-08-24,1003,Aqua,MODIS,93,6.2,288.0,17.9,N,0
100292,39.5288,-122.6393,397.1,1.1,1.1,2018-08-24,1003,Aqua,MODIS,100,6.2,298.9,275.6,N,0
100297,39.518,-122.6294,350.4,1.1,1.1,2018-08-24,1003,Aqua,MODIS,100,6.2,295.8,72.7,N,0
100298,39.5195,-122.6415,400.5,1.1,1.1,2018-08-24,1003,Aqua,MODIS,100,6.2,299.0,297.8,N,0
100299,39.5273,-122.6272,387.8,1.1,1.1,2018-08-24,1003,Aqua,MODIS,100,6.2,301.2,218.8,N,0
100301,39.5165,-122.6173,315.7,1.1,1.0,2018-08-24,1003,Aqua,MODIS,92,6.2,290.8,15.7,N,0
100307,39.4945,-122.8299,340.4,1.1,1.1,2018-08-24,1003,Aqua,MODIS,100,6.2,291.9,52.2,N,0
100308,39.4962,-122.8438,327.1,1.1,1.1,2018-08-24,1003,Aqua,MODIS,100,6.2,288.7,30.2,N,0
100309,39.521,-122.6535,343.2,1.1,1.1,2018-08-24,1003,Aqua,MODIS,100,6.2,289.8,56.7,N,0
100311,39.4614,-122.6851,327.3,1.1,1.1,2018-08-24,1003,Aqua,MODIS,100,6.2,291.4,30.8,N,0
100319,39.402,-122.6712,317.9,1.1,1.1,2018-08-24,1003,Aqua,MODIS,96,6.2,290.8,19.9,N,0
100320,39.5258,-122.6152,322.4,1.1,1.0,2018-08-24,1003,Aqua,MODIS,100,6.2,291.3,23.5,N,0
100321,39.4362,-122.7148,317.4,1.1,1.1,2018-08-24,1003,Aqua,MODIS,95,6.2,286.8,18.9,N,0
100323,39.4378,-122.7275,325.5,1.1,1.1,2018-08-24,1003,Aqua,MODIS,100,6.2,286.9,29.1,N,0
100324,39.5085,-122.7076,328.1,1.1,1.1,2018-08-24,1003,Aqua,MODIS,100,6.2,289.2,31.0,N,0
100617,39.4378,-122.719,342.2,1.4,1.2,2018-08-24,1928,Terra,MODIS,92,6.2,297.4,72.8,D,0
100629,39.4939,-122.6087,363.3,1.5,1.2,2018-08-24,1928,Terra,MODIS,100,6.2,300.0,153.5,D,0
100630,39.5141,-122.6308,366.8,1.5,1.2,2018-08-24,1928,Terra,MODIS,100,6.2,298.0,171.2,D,0
100631,39.5177,-122.6489,369.8,1.4,1.2,2018-08-24,1928,Terra,MODIS,100,6.2,298.8,189.4,D,0
100633,39.5074,-122.5963,383.8,1.5,1.2,2018-08-24,1928,Terra,MODIS,100,6.2,302.8,279.6,D,0
100634,39.501,-122.5873,352.5,1.5,1.2,2018-08-24,1928,Terra,MODIS,96,6.2,301.8,100.6,D,0
100635,39.5042,-122.6046,374.2,1.5,1.2,2018-08-24,1928,Terra,MODIS,100,6.2,301.3,211.3,D,0
100636,39.4972,-122.6008,375.0,1.5,1.2,2018-08-24,1928,Terra,MODIS,100,6.2,301.7,216.5,D,0
100637,39.4835,-122.6123,369.0,1.5,1.2,2018-08-24,1928,Terra,MODIS,100,6.2,301.0,186.1,D,0
100641,39.4802,-122.5947,345.9,1.5,1.2,2018-08-24,1928,Terra,MODIS,93,6.2,301.1,82.0,D,0
100644,39.4652,-122.6894,343.2,1.4,1.2,2018-08-24,1928,Terra,MODIS,92,6.2,296.2,75.0,D,0
100645,39.4935,-122.8364,393.0,1.4,1.2,2018-08-24,1928,Terra,MODIS,100,6.2,305.3,347.2,D,0
100646,39.4962,-122.8505,340.7,1.4,1.2,2018-08-24,1928,Terra,MODIS,90,6.2,296.9,65.4,D,0
100647,39.4906,-122.8215,351.9,1.4,1.2,2018-08-24,1928,Terra,MODIS,96,6.2,297.4,99.1,D,0
100660,39.488,-122.8368,361.8,1.2,1.1,2018-08-24,2107,Aqua,MODIS,100,6.2,305.0,100.8,D,0
100661,39.4763,-122.6168,390.2,1.1,1.1,2018-08-24,2107,Aqua,MODIS,100,6.2,306.3,231.1,D,0
100662,39.4784,-122.604,368.1,1.1,1.1,2018-08-24,2107,Aqua,MODIS,100,6.2,301.1,122.2,D,0
100663,39.4855,-122.6198,345.0,1.1,1.1,2018-08-24,2107,Aqua,MODIS,93,6.2,297.9,54.4,D,0
100664,39.5085,-122.5999,344.9,1.1,1.1,2018-08-24,2107,Aqua,MODIS,93,6.2,299.6,53.4,D,0
100665,39.4878,-122.6064,361.1,1.1,1.1,2018-08-24,2107,Aqua,MODIS,100,6.2,300.1,98.7,D,0
100667,39.4971,-122.6096,368.8,1.1,1.1,2018-08-24,2107,Aqua,MODIS,100,6.2,302.2,126.8,D,0
100668,39.4747,-122.6832,350.9,1.1,1.1,2018-08-24,2107,Aqua,MODIS,96,6.2,298.6,70.7,D,0
100669,39.4993,-122.5967,386.9,1.1,1.1,2018-08-24,2107,Aqua,MODIS,100,6.2,306.2,209.9,D,0
100673,39.4903,-122.8228,357.1,1.2,1.1,2018-08-24,2107,Aqua,MODIS,98,6.2,298.0,83.9,D,0
100685,39.4974,-122.8397,389.3,1.2,1.1,2018-08-24,2107,Aqua,MODIS,100,6.2,303.6,232.4,D,0
100686,39.4997,-122.8262,368.5,1.2,1.1,2018-08-24,2107,Aqua,MODIS,100,6.2,297.0,128.0,D,0
100697,39.3886,-122.6396,350.7,1.1,1.1,2018-08-24,2107,Aqua,MODIS,95,6.2,304.9,65.0,D,0
100701,39.3909,-122.6263,350.5,1.1,1.1,2018-08-24,2107,Aqua,MODIS,95,6.2,306.5,65.0,D,0
100705,39.4323,-122.73,354.0,1.1,1.1,2018-08-24,2107,Aqua,MODIS,97,6.2,299.0,79.6,D,0
100707,39.4344,-122.7174,347.9,1.1,1.1,2018-08-24,2107,Aqua,MODIS,94,6.2,298.3,62.3,D,0
100708,39.4647,-122.62700000000001,350.8,1.1,1.1,2018-08-24,2107,Aqua,MODIS,96,6.2,303.1,67.6,D,0
100709,39.4669,-122.61399999999999,350.6,1.1,1.1,2018-08-24,2107,Aqua,MODIS,95,6.2,301.5,67.4,D,0
100968,39.5052,-122.6407,322.3,1.4,1.2,2018-08-25,633,Terra,MODIS,100,6.2,291.5,31.8,N,0
100970,39.509,-122.6039,325.7,1.4,1.2,2018-08-25,633,Terra,MODIS,100,6.2,293.0,38.9,N,0
100971,39.4617,-122.6479,328.0,1.4,1.2,2018-08-25,633,Terra,MODIS,100,6.2,290.9,43.4,N,0
100973,39.4983,-122.6034,327.6,1.4,1.2,2018-08-25,633,Terra,MODIS,100,6.2,291.5,43.0,N,0
100974,39.497,-122.8216,339.4,1.4,1.2,2018-08-25,633,Terra,MODIS,100,6.2,291.5,66.8,N,0
100975,39.51,-122.6481,324.6,1.4,1.2,2018-08-25,633,Terra,MODIS,100,6.2,291.1,36.3,N,0
100979,39.4939,-122.851,329.5,1.4,1.2,2018-08-25,633,Terra,MODIS,100,6.2,289.1,45.9,N,0
100981,39.4954,-122.8369,333.0,1.4,1.2,2018-08-25,633,Terra,MODIS,100,6.2,290.1,52.2,N,0
100982,39.4908,-122.8418,318.3,1.4,1.2,2018-08-25,633,Terra,MODIS,97,6.2,289.1,25.5,N,0
100986,39.4633,-122.6314,341.4,1.4,1.2,2018-08-25,633,Terra,MODIS,100,6.2,293.2,76.2,N,0
100988,39.5028,-122.8278,340.2,1.4,1.2,2018-08-25,633,Terra,MODIS,100,6.2,290.2,70.2,N,0
100990,39.4528,-122.6295,326.6,1.4,1.2,2018-08-25,633,Terra,MODIS,100,6.2,291.7,41.7,N,0
100996,39.5013,-122.84299999999999,327.9,1.4,1.2,2018-08-25,633,Terra,MODIS,100,6.2,288.4,43.3,N,0
101000,39.4739,-122.6328,343.6,1.4,1.2,2018-08-25,633,Terra,MODIS,100,6.2,292.5,83.2,N,0
101001,39.4861,-122.6179,346.6,1.4,1.2,2018-08-25,633,Terra,MODIS,100,6.2,291.9,92.3,N,0
101002,39.4755,-122.6167,334.6,1.4,1.2,2018-08-25,633,Terra,MODIS,100,6.2,292.3,58.6,N,0
101005,39.4688,-122.68299999999999,316.9,1.4,1.2,2018-08-25,633,Terra,MODIS,93,6.2,289.9,24.0,N,0
101110,39.4937,-122.8428,316.6,2.1,1.4,2018-08-25,1045,Aqua,MODIS,93,6.2,287.5,47.8,N,0
101128,39.501,-122.8155,316.3,2.1,1.4,2018-08-25,1045,Aqua,MODIS,93,6.2,287.9,47.7,N,0
101490,39.4267,-122.6341,363.4,2.1,1.4,2018-08-25,2150,Aqua,MODIS,100,6.2,298.3,256.1,D,0
101497,39.4499,-122.6653,371.4,2.1,1.4,2018-08-25,2150,Aqua,MODIS,100,6.2,297.9,323.9,D,0
101499,39.452,-122.63799999999999,386.0,2.1,1.4,2018-08-25,2150,Aqua,MODIS,100,6.2,297.8,501.9,D,0
101501,39.4637,-122.645,347.3,2.1,1.4,2018-08-25,2150,Aqua,MODIS,93,6.2,298.2,139.6,D,0
101502,39.4776,-122.6399,361.4,2.1,1.4,2018-08-25,2150,Aqua,MODIS,100,6.2,298.4,242.9,D,0
101503,39.4795,-122.616,417.4,2.1,1.4,2018-08-25,2150,Aqua,MODIS,100,6.2,304.9,1099.7,D,0
101504,39.4647,-122.6398,366.8,2.1,1.4,2018-08-25,2150,Aqua,MODIS,100,6.2,298.4,289.8,D,0
101509,39.4783,-122.6211,424.4,2.1,1.4,2018-08-25,2150,Aqua,MODIS,100,6.2,306.2,1274.0,D,0
101511,39.437,-122.6663,401.2,2.1,1.4,2018-08-25,2150,Aqua,MODIS,100,6.2,300.6,744.2,D,0
101512,39.4394,-122.6357,377.1,2.1,1.4,2018-08-25,2150,Aqua,MODIS,100,6.2,297.5,393.8,D,0
101514,39.4139,-122.6334,353.0,2.1,1.4,2018-08-25,2150,Aqua,MODIS,96,6.2,299.8,174.0,D,0
101521,39.5122,-122.6829,351.7,2.1,1.4,2018-08-25,2150,Aqua,MODIS,96,6.2,295.4,182.2,D,0
